127.0.0.1 - - [28/Aug/2017:19:16:47 +0900] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:40 +0900] "GET /JspSemi/js/jquery-3.2.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:40 +0900] "GET /JspSemi/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:41 +0900] "GET /JspSemi/sbBoardDetailAction.bo?num=1 HTTP/1.1" 200 5712
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:41 +0900] "GET /JspSemi/css/board.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:41 +0900] "GET /JspSemi/css/top.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:41 +0900] "GET /JspSemi/js/jquery-3.2.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:41 +0900] "GET /JspSemi/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:46 +0900] "POST /JspSemi/CommentsAddAction.co HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:46 +0900] "GET /JspSemi/sbBoardDetailAction.bo HTTP/1.1" 200 6168
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:46 +0900] "GET /JspSemi/css/board.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:46 +0900] "GET /JspSemi/css/top.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:46 +0900] "GET /JspSemi/js/jquery-3.2.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:46 +0900] "GET /JspSemi/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:51 +0900] "POST /JspSemi/CommentsAddAction.co HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:51 +0900] "GET /JspSemi/sbBoardDetailAction.bo HTTP/1.1" 200 6481
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:51 +0900] "GET /JspSemi/css/board.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:51 +0900] "GET /JspSemi/js/jquery-3.2.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:51 +0900] "GET /JspSemi/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Aug/2017:19:21:51 +0900] "GET /JspSemi/css/top.css HTTP/1.1" 304 -
